Kritik dan Saran,Klasifikasi
Terima Kasih Pak telah memberikan saya ilmu yang bermanfaat dan bukan sekedar nilai,2
"Sangat Baik, Semoga Semester Depan ibu Mengajar Di kelas Saya lagi.",2
"Ibu rizqi adalah dosen yang aktif, saat mengajar memberikan berbagai tantangan dan apabila berhasil menyelesaikan tantangan mendapat poin tambahan. itu salah satu cara yang baik untuk pendekatan dosen terhadap mahasiswa dan membangun kelas yang aktif",2
"Kesan saya selama diajarkan oleh bu daerah adalah, saya mendapatkan ilmu baru yang bermanfaat. juga dalam pemberian materi sangat menyenangkan dan tidak membuat saya bosan.",2
"Kesan saya selama diajarkan oleh pa Slamet adalah, saya mendapatkan ilmu baru yang bermanfaat. juga dalam pemberian materi sangat menyenangkan dan tidak membuat saya bosan.",2
"saran sudah cukup baik, kompenten dalam bidangnya, interaksi emosional dengan mahasiswa sangat baik.",2
"Kesan saya selama diajarkan oleh pa romi adalah, saya mendapatkan ilmu baru yang bermanfaat. juga dalam pemberian materi sangat menyenangkan dan tidak membuat saya bosan.",2
"Kesan saya selama diajarkan bu intan adalah, saya mendapatkan ilmu baru yang bermanfaat. juga dalam pemberian materi sangat menyenangkan dan tidak membuat saya bosan.",2
"semuanya sudah sangat baik, terimakasih",2
"Tidak ada saran ataupun kritik untuk dosen tersebut, karena semua materi yang beliau sampaikan sangat jelas dan mudah untuk dipahami.",2
"Tidak ada saran ataupun kritik untuk dosen pengampu mata kuliah ini, karena semua yang beliau berikan didalam kelas sudah sangat baik.",2
Penjelasan materi mudah dipahami dan dimengerti,2
DOSEN TERBAIK,2
"Tidak ada, karena semuanya sudah sangat baik",2
Amat baik,2
"Bismillahirrahmanirrahim untuk pak ardi sebelumnya saya ingi berterimaksih pada pak ardi sudah menyampaikan materi dengan baik dan juga sudah berusaha semaksimal mungkin, dari saya tidak ada kritik dan saran yang ingin saya sampaikan, karna cara menyampaikan materi di dalam kelas  Santai dan Tidak terlalu Kaku
terimakasih ",2
"Bismillahirrahmanirrahim untuk pak dega sebelumnya saya ingi berterimaksih pada pak dega sudah menyampaikan materi dengan baik dan juga sudah berusaha semaksimal mungkin, dari saya tidak ada kritik dan saran yang ingin saya sampaikan, karna cara menyampaikan materi di dalam kelas  Santai dan Tidak terlalu Kaku
terimakasih",2
"Bismillahirrahmanirrahim untuk pak nisom sebelumnya saya ingi berterimaksih pada pak nisom sudah menyampaikan materi dengan baik dan juga sudah berusaha semaksimal mungkin, dari saya tidak ada kritik dan saran yang ingin saya sampaikan, karna cara menyampaikan materi di dalam kelas  Santai dan Tidak terlalu Kaku
terimakasih",2
"Bismillahirrahmanirrahim untuk pak ardi sebelumnya saya ingi berterimaksih pada pak ardi sudah menyampaikan materi dengan baik dan juga sudah berusaha semaksimal mungkin, dari saya tidak ada kritik dan saran yang ingin saya sampaikan, karna cara menyampaikan materi di dalam kelas  Santai dan menyenangkan 
terimakasih",2
"Bismillahirrahmanirrahim untuk pak Ary sebelumnya saya ingi berterimaksih pada pak  Ary sudah menyampaikan materi dengan baik dan juga sudah berusaha semaksimal mungkin, dari saya tidak ada kritik dan saran yang ingin saya sampaikan, karna cara menyampaikan materi di dalam kelas  Santai dan menyenagkan
terimakasih",2
"Bismillahirrahmanirrahim untuk pak fikri sebelumnya saya ingi berterimaksih pada pak fikri sudah menyampaikan materi dengan baik dan juga sudah berusaha semaksimal mungkin, dari saya sedikit  ada kritik dan saran yang ingin saya sampaikan, mohon bapak kalau ada mahasiswa izin tolong jangan di Alpa,  menyampaikan materi di dalam kelas  Santai dan Tidak terlalu Kaku
terimakasih",2
"Bismillahirrahmanirrahim untuk bu dyah sebelumnya saya ingi berterimaksih pada buk dyah sudah menyampaikan materi dengan baik dan juga sudah berusaha semaksimal mungkin, dari saya tidak ada kritik dan saran yang ingin saya sampaikan, karna cara menyampaikan materi di dalam kelas  Santai dan Tidak terlalu Kaku
terimakasih ",2
"Bismillahirrahmanirrahim untuk pak topik sebelumnya saya ingi berterimaksih padapak topik sudah menyampaikan materi dengan baik dan juga sudah berusaha semaksimal mungkin, dari saya ada sedikit kritik dan saran yang ingin saya sampaikan tolong bapak jika dihubungi prihal tugas mohon di respon dan di beri kejelasan dan jangan pelit nilai ya pak 
terimakasih ",2
Sangat jelas dan mudah dipahami ketika menjelaskan materi,2
Sangat direkomendasikan dosen seperti pa ary,2
menurut saya kalau mengajar sudah sangat baik materi yang di sampaikan juga dapat di hapami,2
Dosen sudah bagus dan professional dalam mengampu mata kuliah ini,2
Cara mengajarnya sangat baik dan mudah dipahami,2
Mengajarnya juga bisa dipahami,2
Baik dalam mengajar dan merespon mahasiswa mengenai penugasan jadwal dan kehadiran,2
Sudah sangat baik gak ada saran,2
Yang disampaikan sangat jelas dan mudab dipahami,2
Sangat baik dan mudaj dipahami cara mengajarnya,2
Sangat patut dicontoh untuk dosen yang lain,2
"Untuk penyampain materi sangat jelas, dengan metode yang simple dan disederhanakan, 

Pribadi yang ramah dan baik kepada mahasiswa juga menjadi nilai (+) untuk para mahasiswa",2
pertahankan dosen ini,2
Sudah sangat baik dalam memberikan materi tapi bisa untuk lebih ditingkatkan kembali. Dalam pembagian modul tolong agar lebih cepat dibagikan kepada mahasiswa,2
"Menurut saya sudah sangat baik, tolong ditingkatkan saja agar lebih baik lagi. Dalam memberi materi tolong jangan terlalu cepat.",2
Sudah sangat baik dalam membuat kondisi kelas menjadi kondusif dan penyampaian materi. Tolong pertahankan semangat untuk mengajar,2
Sangat baik dalam membuat situasi kelas menjadi asik untuk pembelajar. Tolong pertahankan,2
"Dalam memberikan materi sudah sangat baik, tolong jangan terlalu cepat dalam menjelaskan materi ",2
Menurut saya penyampaian yang digunakan sudah sangat jelas dan mudah dipahami. Tapi saya harap untuk perkuliahannya semoga bisa offline,2
sangat biak dan tegas,2
"Mungkin tidak ada dosen yang menguasai Mata Kuliah ini kecuali pak Ginanjar Wiro Sasmito.

Saya ingin bertanya kepada bapak, pernahkah bapak memberi nilai 90 atau bahkan 100 untuk UTS atau UAS di mata kuliah yang bapak ampu?

",2
Sudah sangat bagus untuk kelengkapan materinya dan cara berinteraksi dengan mahasiswanya pun enak...,2
Sangat friendly sekali dengan mahasiswa sehingga mahasiswa tidak terlalu tegang saat proses belajar....,2
Cukup ringkas dalam memberikan pemahaman tentang algoritma program dan itu sangat membantu,2
Sangat fleksibel dalam memberikan deadline tugas karena tahu akan kesibukan mahasiswanya sehingga hal ini sangat membantu bagi kami para mahasiswa untuk lebih dapat meng-handle nya..,2
"Tidak ada. Jujur, saya suka dengan materi yang bapak berikan. Karena hal ini, saya belajar untuk membuat proposal yang baik dan mematangkan konsep dulu sebelum saya membuat suatu produk. Terimakasih untuk pembelajarannya pak.",2
Sangat Cukup baik dalam pembelajaran,2
Pembawaan saat membawakan materi sangat jelas dan niat untuk menuntun mahasiswa,2
Dosen sangat baik dalam memberikan materi sesuai dengan modul dan selalu memberikan yang terbaik dalam pelajaran,2
"tidak ada kritik, sudah sangat baik dalam mengajar dan bertanggung jawab atas tugasnya",2
mata kuliah bahasa inggris saya nilainya bagus terima kasih pak hasbi sudah memberikan nilai yang sangat baik,2
semoga di semester 3 ini bisa yang mengajar bu sharfina karena dosennya enak dan kasih nilainya sangat baik,2
terima kasih bu sudah memberikan saya nilai yang sangat baik,2
Dosen menyajikan materi dalam modul dengan sangat baik  dan selalu memberikan yang terbaik di kelas.,2
Fasilitator sangat direkomendasikan untuk kursus magang akuntansi karena terorganisir dan mudah dipahami.,2
"Penjelasan bahan ajar sangat baik, dan metode pembelajaran tidak membosankan.",2
Cara mengajar yang sangat menyenangkan sehingga tidak membuat keadaan didalam kelas tidak begitu tegang.,2
"Sangat bagus, Wakil Bufitri bisa sangat akrab dengan pelajaran, tetapi juga sangat mudah dipahami.",2
Cara penyampaian materi  sangat nyaman dan mudah dipahami.,2
"Sangat bagus, gaul, pengajarannya keren, sering memberikan poin tambahan kepada siswa yang aktif, tugasnya juga unik",2
"Bu Hetika telah mengajari saya untuk semester kedua, dan metode pengajarannya mudah dipahami.",2
"Kami berharap dengan membuat pelajaran yang mudah dipahami dan menciptakan suasana yang nyaman, kami dapat menerapkan pengetahuan yang bermanfaat secara detail ke dunia nyata. Terima kasih ibu 🙏",2
"Bu Anita, mengomunikasikan materi dengan jelas dan baik, dan sering mengadakan kuis untuk membantu siswa lebih memahami materi yang diajarkan.",2
Saya sangat senang ibu Anita menjelaskannya dengan baik dan saya tidak terburu-buru.,2
Ibu menjelaskan materi secara detail. Ibu saya juga memberikan kesempatan kepada siswa untuk bertanya dalam kelompok. Terima kasih banyak,2
"Bapak mengajar dengan baik, bapak memberikan masukan cara membaca bahasa Inggris yang benar saat mengajar terutama membaca teks dan itu sangat membantu kami untuk melafalkan dengan benar.",2
Seorang instruktur yang sabar menyampaikan materi dengan sangat hati-hati. Jelas berlatih bagaimana melakukannya dan ulangi lagi sehingga siswa dapat memahami.,2
Anda selalu menghabiskan waktu mengobrol dan menjelaskan metode dan materi dengan jelas. Penyampaian Anda juga mudah  kami pahami dalam hal angka.,2
"Bu Anita, sangat mudah dimengerti jika Anda menjelaskannya.",2
Ibu mengajari saya dengan baik dan memediasi melalui video yang dia buat dan temui. Saya mendapat pemahaman yang lebih baik tentang materi  ibu saya. Ibu juga memberi kami kuis poin tambahan dan meluangkan waktu untuk  menjawab obrolan siswa ketika mereka memiliki pertanyaan sulit tentang tugas. Ingatkan siswa yang tidak menyerahkan tugasnya pada pertemuan.,2
"Ibu saya menjelaskan materi dengan jelas dan meluangkan waktu untuk bertemu dan menjelaskannya (melalui video dan rapat). Ibu saya juga mengajari kami, terutama dengan sabar dengan pengetahuan materi matematika (angka), sehingga kami dapat memahaminya.",2
"Ibu saya selalu menjelaskan pekerjaan yang Anda berikan, dan kami memberikan penjelasan yang benar dan benar ketika ada siswa yang Anda tunjukkan ketika Anda menjawab pekerjaan yang salah (salah).",2
"Menurut pendapat saya, Anda memberikan metode pembelajaran yang sangat baik sehingga siswa dapat dengan mudah memahaminya. Terima kasih telah memberikan banyak ilmu yang bermanfaat",2
"Menurut saya, memberikan metode pembelajaran yang sangat baik dan menggambarkan materi dengan sangat jelas sehingga siswa dapat dengan mudah memahaminya. Terima kasih telah memberikan banyak ilmu yang bermanfaat",2
Ini adalah metode pembelajaran yang sangat bagus dan menurut saya mudah dipahami oleh siswa. Terima kasih telah memberikan banyak ilmu yang bermanfaat,2
Pembelajaran sangat jelas dimasukkan ke dalamnya. Pokoknya yang terbaik,2
"Sangat baik dalam mengkomunikasikan materi kuliah, mudah dipahami dan mudah dipahami.",2
"Menurut saya, Yeni memberikan metode pembelajaran yang sangat baik agar siswa mudah memahami apa yang dipelajari di kelas dan tidak bosan.",2
Metode pembelajarannya sangat bagus dan jelas,2
Bu Ida sangat jelas dan sabar dalam memberikan materi,2
Sangat mudah dipahami dari Bu Fitrii dan saya sangat menyukainya.,2
Itu sangat bagus. Saya akan sangat menghargai jika Anda bisa memberi tahu saya sampai akhir.,2
Sangat bagus karena  ada beberapa latihan yang langsung saya praktekkan selama pembelajaran.,2
"Metode pengajarannya sangat bagus, terima kasih",2
"Dari segi mediasi, materinya sangat menarik dan mudah dipahami.",2
"Tingkatkan kinerja bapak, lebih semangat lagi dalam memberikan materi :),cara mengajarnya sangat interaktif dan mudah dimengerti",2
"Bu Anita, aku mencintaimu. Terima kasih telah menunggu dengan sabar sambil belajar. Juga, terima kasih karena selalu sabar mengajar pelajaran 2D. Juga, terima kasih untuk selalu membantu siswa dengan nilai buruk. Sehat selalu bunda",2
"Sangat menyenangkan diajar oleh Bu Pipit. Saat mengajar, dia selalu memastikan bahwa siswa benar-benar mengerti.",2
"Pak Hanam sangat baik dalam mengajar siswa, jadi menurut saya penjelasannya mudah dipahami dan diingat.",2
Materi yang disajikan sangat jelas dan mudah dipahami,2
Menurut saya Pak Arya menawarkan metode pembelajaran yang sangat bagus sehingga siswa dapat dengan mudah memahaminya tanpa merasa bosan saat belajar.,2
Sangat baik dalam mengajar,2
Saya sangat senang  belajar otomatisasi kantor dari Pak Heli. Hal ini membuat  belajar menjadi menyenangkan bagi siswa dan menghilangkan suasana membosankan.,2
Saya  sangat senang diajar oleh beliau karena  pengajarannya tidak membosankan dan semoga pandai dalam mengajar.,2
Saya sangat suka cara Anda mengajar siswa Anda. Dengan cara ini kami memahami mata pelajaran yang Anda ajarkan,2
"Metode pengajarannya sangat detail dan sangat detail, sehingga Anda bisa langsung memahaminya. Ini adalah pertama kalinya saya diajari.",2
Ppt yang ditawarkan saat kulon sangat menarik  tidak membosankan,2
Sangat baik kepada siswa dan terima kasih telah mengajari saya di kelas saya 🙏,2
Pelajaran dengan Pak Seryo sangat menyenangkan dan santai.,2
Itu sangat bagus karena saya perlu menjelaskan lagi apa yang saya tidak mengerti.,2
Belajar sangat menyenangkan mengejar ketinggalan dengan metode pembelajaran,2
"Menurut saya, pembelajaran itu sangat bagus dan mudah dipahami.",2
Mudah dipahami dan sangat bagus.,2
Cara belajarnya sangat bagus,2
Sudah sangat belajar dan sangat terlatih,2
Mudah dipahami saat belajar.,2
Semoga sang dewi terus mengajar pelajaran yang di ampu karena dia pandai menjelaskan,2
"Saran aku  supaya bu kris permanen mengampu mata kuliah ini karna cara mengajarna enak, gampang pada pahami & sangat baik",2
"Pembelajaran itu baik, terutama dalam sistem di mana siswa harus berada di depan kamera atau mikrofon, karena mereka dapat melihat siswa mana yang memberikan perhatian serius.",2
"Jika penyajiannya sangat bagus dan materinya mudah dipahami, saya rasa sudah tepat untuk menjawab pertanyaan secara langsung dan mempelajari praktiknya (tidak hanya teori).",2
"Sangat cocok untuk membahas masalah langsung, terutama untuk menutupi isi materi. Menyiapkan wawasan dunia audit akan menjadi modal belajar mahasiswa.",2
"Semangat belajar. Tidak terlalu lama menurut saya, tapi banyak  juga tantangan yang bisa menumbuhkan semangat siswa dalam mengerjakan tugas.",2
Materi dijelaskan dengan baik dan sangat interaktif dengan siswa saat siswa mengerjakan kasus bersama.,2
Penjelasannya lugas dan relevan dengan kebutuhan Anda sehari-hari. Saya sangat pandai memberikan banyak referensi dari berbagai sumber.,2
"Secara keseluruhan, Pak Hanam baik. Mudah dipahami karena materi yang akan disampaikan juga disiapkan dalam bentuk yang menarik.",2
Metode pengajarannya keren dan bahan ajarnya mudah dipahami karena tidak membuat siswa tertekan.,2
"Tidak ada, Bu Hana sangat baik. Ini sangat membantu untuk memahami ketika dia menguraikan materi.",2
Dengan mengkomunikasikan materi dengan sangat baik dan mudah  dipahami serta tidak menggunakan kuis instan seperti internet yang sulit,2
Sangat jelas mendeskripsi materi,2
Sangat baik dalam penyampaian material,2
Sudah sangat pandai mengajar,2
"Menurut saya, menjadi instruktur yang disiplin waktu, solid dan jujur ​​selalu menjadi prioritas utama. Proses pembelajarannya juga mudah dipahami, sehat selalu dan Bu desiiii",2
Cocok untuk berkomunikasi dengan siswa tentang kursus,2
Bu in sangat jelas dan sangat ramah dalam menyampaikan materi dan berharap kedepannya akan lebih baik lagi.,2
Dosen terbaik se TI,2
"Sangat bagus, terima kasih atas usahanya",2
Baik sekali sangat mengajar,2
"Bu Fina yang mengajar di  kelas bisa membuat suasana menjadi menarik dan menyenangkan. Hal ini juga dapat membuat sulit untuk mempelajari situasi. B. Audio mungkin tidak terdengar jelas sehingga kurang interaktif. Namun, komunikasi antara pengajar dan siswa sangat baik, dan kelas juga merespons tugas tatap muka dengan cepat dan cepat.",2
sangat bagus pak Romi,2
"Tidak ada, guru mengajar dengan sangat baik",2
Sangat baik pak,2
"Tidak ada, semuanya  sangat baik",2
"Modul pembelajaran dosen kurang, sangat sulit diakses, selebihnya sangat bagus",2
Sudah sangat baik dalam memfasilitasi transmisi dan pemahaman materi,2
"Semoga cara mengajarnya bisa diperbaiki lagi, tapi sudah bagus dan paham apa yang akan dipelajari",2
Gaya pendidikannya sangat interaktif dan mudah dipahami,2
penjelasan yang bagus dan sangat mudah dipahami,2
Pertahankan jangkauan terbaik!,2
"Sejauh ini, guru telah mengajar dengan sangat baik. Saran saya tetap  karena akan memungkinkan siswa untuk mengikuti mk.",2
"Bu Dai yang terbaik, jadi saran gaji akan meningkat 👍",2
"Pertahankan ya ibu aku suka pedagogimu, menyenangkan dan  tidak membosankan",2
Metode pengajaran yang sangat mengesankan,2
Instrukturnya baik ketika pelajarannya mudah dipahami,2
Baik dan sopan kepada siswa,2
Terima kasih Tuhan. Saya tidak memiliki saran atau kritik karena metode pembelajaran dan waktu penyampaian materi  sangat jelas dan dipahami oleh banyak siswa.,2
"Mata kuliah interaksi manusia-komputer yang diampu oleh Ibu Sharfina Handayani M.Kom, oleh Bachtiar Dwi Rizqianthoro. Ini sangat jelas dan saya suka kursusnya.",2
"Pak Hasubi, jika menyenangkan untuk mengajar dan bahan ajar mudah dipahami, silakan lanjutkan.",2
Bu Intan pandai mengajar. Ada juga modul sehingga Anda dapat membacanya,2
Bu Rizki sangat baik dan penjelasannya mudah dipahami.,2
"Pa hasbi sangat bagus, penjelasannya mudah dimengerti",2
PaRomi sangat peduli dengan siswa,2
Tidak ada karena itu sangat bagus dalam segala hal,2
"Bu Shafrina sangat baik, penjelasannya mudah dipahami, dan dia juga melakukan latihan setelah materi yang membantu saya lebih memahami.",2
Pak Arti sangat memperhatikan siswa dan  memberikan modul pembelajaran sesuai materi yang membuat saya  lebih paham.,2
Bu dairoh orangnya baik sangat perhatian menggunakan mahasiswa & juga telah menaruh modul pembelajaran yg lengkap,2
"Saya pikir orang-orang adalah orang yang sangat baik, penjelasannya menurut peristiwa kehidupan sangat nyata",2
"Menjaga semangat dan mengajar, teman-teman siswa dapat dengan mudah bergaul",2
tidak ada. Karena sudah pandai mengajar.,2
"Bu Dai sudah sangat pandai mengajar, jadi tidak ada apa-apa",2
Sangat bagus untuk mengajar sehingga tidak ada kritik atau saran,2
Dosennya sangat baik sehingga tidak ada apa-apa,2
"Bu Intan sudah jago materi, jadi tidak ada saran atau kritik.",2
"Pak Dega sudah sangat pandai mengajar, jadi tidak ada saran atau kritik.",2
"Terima kasih telah memberikan topik ini, ini sangat berguna",2
Saya ingin di ajari kembali oleh bapak ary semester ketiga tahun ini. tolong,2
Ini dijelaskan dan dipelihara dengan sangat baik  dan sering kali perlu dipelajari secara offline,2
"Sangat mudah dipahami saat mengajar dan sangat jelas saat memberikan materi, namun saat mempraktekkan sebaiknya tidak terlalu cepat  dipahami siswa.",2
Deskripsinya sangat menarik jadi tolong simpan dengan deskripsi,2
Dosen mengajar dengan sangat baik,2
"Instruktur mengajari saya dengan sangat baik, tidak ada saran atau kritik",2
"Instruktur mengajari saya dengan sangat baik, tidak ada saran atau kritik",2
Sudah sangat baik,2
"Pak Hasubi adalah seorang guru yang aktif, dan ketika dia mengajar, dia menerima berbagai tantangan dan jika dia berhasil menyelesaikan tantangan, dia akan mendapatkan poin tambahan. Ini adalah cara yang bagus untuk menghubungkan fakultas dan siswa dan membangun kelas yang hidup.",2
Terima Kasih Pak telah memberikan saya ilmu yang bermanfaat dan bukan sekedar nilai,2
Baik sekali. Saya harap saya bisa mengajar Anda lagi di kelas saya semester depan.,2
"Bu Rizki adalah instruktur aktif, dan jika Anda mengajarinya berbagai tantangan, Anda akan mendapatkan lebih banyak poin jika Anda menyelesaikan tantangan dengan sukses. Itu cara yang bagus",2
"Kesan saya ketika diajar oleh seorang ibu lokal adalah saya mendapatkan ilmu baru yang bermanfaat. Selain itu, memberikan materi sangat menyenangkan dan tidak membuat saya bosan.",2
"Kesan saya ketika diajar oleh seorang ibu lokal adalah saya mendapatkan ilmu baru yang bermanfaat. Selain itu, memberikan materi sangat menyenangkan dan tidak membuat saya bosan.",2
"Saran-sarannya sangat baik, kompeten secara profesional, dan interaksi emosional dengan siswa sangat baik.",2
"Kesan saya diajar oleh Paromi adalah saya mendapatkan ilmu baru dan bermanfaat. Selain itu, memberikan materi sangat menyenangkan dan tidak membuat saya bosan.",2
